Name;IP_Description;IP_TREND_TIME;IP_TREND_VALUE;IP_TREND_QLEVEL;IP_TREND_QSTATUS;HISTSEQNUM
FRD_0596_TopSidChiCrack;Chips & Cracks am oberen Körper;06-APR-21 00:00:22.5;3803;Good;Good;6518907
FRD_0596_TopSidChiCrack;Chips & Cracks am oberen Körper;06-APR-21 00:00:27.6;3804;Good;Good;6518908
FRD_0596_TopSidChiCrack;Chips & Cracks am oberen Körper;06-APR-21 00:03:10.4;3805;Good;Good;6518909
FRD_0596_TopSidChiCrack;Chips & Cracks am oberen Körper;06-APR-21 00:03:48.3;3806;Good;Good;6518910
FRD_0596_TopSidChiCrack;Chips & Cracks am oberen Körper;06-APR-21 00:03:54.4;3807;Good;Good;6518911
FRD_0596_TopSidChiCrack;Chips & Cracks am oberen Körper;06-APR-21 00:04:21.0;3808;Good;Good;6518912
FRD_0596_TopSidChiCrack;Chips & Cracks am oberen Körper;06-APR-21 00:04:32.3;3809;Good;Good;6518913
FRD_0596_TopSidChiCrack;Chips & Cracks am oberen Körper;06-APR-21 00:05:22.4;3811;Good;Good;6518914
FRD_0596_TopSidChiCrack;Chips & Cracks am oberen Körper;06-APR-21 00:07:10.8;3812;Good;Good;6518915
FRD_0596_TopSidChiCrack;Chips & Cracks am oberen Körper;06-APR-21 00:07:39.5;3813;Good;Good;6518916
FRD_0596_TopSidChiCrack;Chips & Cracks am oberen Körper;06-APR-21 00:07:50.7;3814;Good;Good;6518917
FRD_0596_TopSidChiCrack;Chips & Cracks am oberen Körper;06-APR-21 00:08:18.3;3816;Good;Good;6518918
FRD_0596_TopSidChiCrack;Chips & Cracks am oberen Körper;06-APR-21 00:08:23.4;3817;Good;Good;6518919
FRD_0596_TopSidChiCrack;Chips & Cracks am oberen Körper;06-APR-21 00:08:56.1;3818;Good;Good;6518920
FRD_0596_TopSidChiCrack;Chips & Cracks am oberen Körper;06-APR-21 00:09:06.3;3819;Good;Good;6518921
FRD_0596_TopSidChiCrack;Chips & Cracks am oberen Körper;06-APR-21 00:09:16.6;3820;Good;Good;6518922
FRD_0596_TopSidChiCrack;Chips & Cracks am oberen Körper;06-APR-21 00:22:58.3;3821;Good;Good;6518923
FRD_0596_TopSidChiCrack;Chips & Cracks am oberen Körper;06-APR-21 00:23:03.4;3822;Good;Good;6518924
FRD_0596_TopSidChiCrack;Chips & Cracks am oberen Körper;06-APR-21 00:23:24.8;3823;Good;Good;6518925
FRD_0596_TopSidChiCrack;Chips & Cracks am oberen Körper;06-APR-21 00:23:36.1;3824;Good;Good;6518926
FRD_0596_TopSidChiCrack;Chips & Cracks am oberen Körper;06-APR-21 00:23:47.4;3825;Good;Good;6518927
FRD_0596_TopSidChiCrack;Chips & Cracks am oberen Körper;06-APR-21 00:25:26.6;3826;Good;Good;6518928
FRD_0596_TopSidChiCrack;Chips & Cracks am oberen Körper;06-APR-21 00:26:56.6;3827;Good;Good;6518929
FRD_0596_TopSidChiCrack;Chips & Cracks am oberen Körper;06-APR-21 00:27:17.1;3828;Good;Good;6518930
FRD_0596_TopSidChiCrack;Chips & Cracks am oberen Körper;06-APR-21 00:27:23.2;3829;Good;Good;6518931
FRD_0596_TopSidChiCrack;Chips & Cracks am oberen Körper;06-APR-21 00:27:34.4;3830;Good;Good;6518932
FRD_0596_TopSidChiCrack;Chips & Cracks am oberen Körper;06-APR-21 00:27:39.5;3831;Good;Good;6518933
FRD_0596_TopSidChiCrack;Chips & Cracks am oberen Körper;06-APR-21 00:27:55.9;3832;Good;Good;6518934
FRD_0596_TopSidChiCrack;Chips & Cracks am oberen Körper;06-APR-21 00:30:43.9;3833;Good;Good;6518935
FRD_0596_TopSidChiCrack;Chips & Cracks am oberen Körper;06-APR-21 00:31:06.4;3834;Good;Good;6518936
FRD_0596_TopSidChiCrack;Chips & Cracks am oberen Körper;06-APR-21 00:31:16.6;3836;Good;Good;6518937
FRD_0596_TopSidChiCrack;Chips & Cracks am oberen Körper;06-APR-21 00:31:34.0;3838;Good;Good;6518938
FRD_0596_TopSidChiCrack;Chips & Cracks am oberen Körper;06-APR-21 00:31:40.1;3839;Good;Good;6518939
FRD_0596_TopSidChiCrack;Chips & Cracks am oberen Körper;06-APR-21 00:32:06.7;3840;Good;Good;6518940
FRD_0596_TopSidChiCrack;Chips & Cracks am oberen Körper;06-APR-21 00:32:11.8;3841;Good;Good;6518941
FRD_0596_TopSidChiCrack;Chips & Cracks am oberen Körper;06-APR-21 00:32:18.0;3843;Good;Good;6518942
FRD_0596_TopSidChiCrack;Chips & Cracks am oberen Körper;06-APR-21 00:32:33.4;3844;Good;Good;6518943
FRD_0596_TopSidChiCrack;Chips & Cracks am oberen Körper;06-APR-21 00:34:35.3;3845;Good;Good;6518944
FRD_0596_TopSidChiCrack;Chips & Cracks am oberen Körper;06-APR-21 00:34:40.5;3846;Good;Good;6518945
FRD_0596_TopSidChiCrack;Chips & Cracks am oberen Körper;06-APR-21 00:35:02.0;3847;Good;Good;6518946
FRD_0596_TopSidChiCrack;Chips & Cracks am oberen Körper;06-APR-21 00:35:30.6;3848;Good;Good;6518947
FRD_0596_TopSidChiCrack;Chips & Cracks am oberen Körper;06-APR-21 00:35:40.8;3849;Good;Good;6518948
FRD_0596_TopSidChiCrack;Chips & Cracks am oberen Körper;06-APR-21 00:35:47.0;3850;Good;Good;6518949
FRD_0596_TopSidChiCrack;Chips & Cracks am oberen Körper;06-APR-21 00:37:11.0;3851;Good;Good;6518950
FRD_0596_TopSidChiCrack;Chips & Cracks am oberen Körper;06-APR-21 00:37:48.8;3852;Good;Good;6518951
FRD_0596_TopSidChiCrack;Chips & Cracks am oberen Körper;06-APR-21 00:38:33.8;3853;Good;Good;6518952
FRD_0596_TopSidChiCrack;Chips & Cracks am oberen Körper;06-APR-21 00:38:40.0;3854;Good;Good;6518953
